Institution,Year of Study,GPA,Loadshedding Frequency,Loadshedding Duration,Loadshedding Impact,Student ID
Stellenbosch University,2,2.208312348320444,1,6.914993688229288,None,68523
University of Johannesburg,1,2.103097847756223,5,15.76205143733727,None,85333
University of KwaZulu-Natal,2,0.5613364718030072,5,11.2203213254985,Severe,48076
University of Pretoria,1,1.724612154877813,4,11.00046595570014,None,28425
University of Cape Town,1,0.0,4,8.139450635736864,Severe,10424
Stellenbosch University,1,0.0,2,10.9034469592337,Severe,53282
University of Johannesburg,2,2.083696429777115,3,20.70360703364177,None,42880
University of KwaZulu-Natal,1,0.6157938177208376,1,11.95682873431086,Severe,63358
University of Pretoria,2,2.279218936707586,6,7.03191841817437,None,51677
University of Cape Town,3,1.900325409319483,3,11.55560199498379,None,78321
Stellenbosch University,2,2.109478238020467,4,7.79430982655212,None,63365
University of Johannesburg,4,0.6513425200874234,2,17.7084629036961,Severe,60551
University of KwaZulu-Natal,4,0.9691997113988688,0,22.99346228403216,Severe,18284
University of Pretoria,2,2.184370681045555,6,5.595694930461171,None,45760
University of Cape Town,1,2.145999040555409,6,23.22086781181729,None,45827
Stellenbosch University,2,0.3720978728749656,6,4.784902441284935,Severe,94378
University of Johannesburg,3,3.585834517540787,1,23.63739059419407,Moderate,52902
University of KwaZulu-Natal,1,2.578889025377598,6,4.147764866600448,Moderate,78781
University of Pretoria,2,0.0,4,20.27591523402319,Severe,20843
University of Cape Town,4,3.794435404238221,1,19.76264522928675,Moderate,88603
Stellenbosch University,3,2.807125004664583,4,22.38172252197824,Moderate,43029
University of Johannesburg,1,1.610187108470559,1,7.010370545574313,None,42912
University of KwaZulu-Natal,4,2.261846222754519,4,2.793967465868652,None,46414
University of Pretoria,1,1.020770583559137,1,13.78059608939325,Severe,31078
University of Cape Town,1,0.6595575998869786,5,4.301496525457298,Severe,45977
Stellenbosch University,3,3.164100879684962,1,6.663502815447913,Moderate,62801
University of Johannesburg,3,1.019006508648298,3,21.99687431090494,Severe,50636
University of KwaZulu-Natal,2,2.689009071135008,5,5.966147611515982,Moderate,55172
University of Pretoria,1,2.846977750986634,1,8.169487007711854,Moderate,95129
University of Cape Town,1,2.200206149598651,5,11.3701820860305,None,96485
Stellenbosch University,1,2.887684357610631,3,0.9330780765736568,Moderate,92883
University of Johannesburg,4,0.8662498034792584,6,7.00845619934938,Severe,35194
University of KwaZulu-Natal,1,3.046681892945279,2,10.96855819280506,Moderate,98552
University of Pretoria,4,2.102420015544626,3,19.03430402229255,None,61625
University of Cape Town,3,2.063582594917773,6,10.73461216662266,None,32790
Stellenbosch University,4,0.008886253391654497,4,22.21522379810551,Severe,12750
University of Johannesburg,2,1.147940823717029,2,0.984798052319344,None,21126
University of KwaZulu-Natal,4,0.7874358789589805,5,13.99710011036156,Severe,10901
University of Pretoria,2,1.920440287437025,2,15.66883102802745,None,57791
University of Cape Town,1,0.5457510753113015,6,12.80059045887763,Severe,41103
Stellenbosch University,3,1.385000045382799,1,8.100099011536088,None,45680
University of Johannesburg,1,0.3393827142102475,6,4.220431474929616,Severe,96318
University of KwaZulu-Natal,3,0.1255384189012395,5,9.453193547796694,Severe,58800
University of Pretoria,3,2.586622782789869,1,21.38392417711674,Moderate,89750
University of Cape Town,3,0.0,3,21.94105552322007,Severe,28638
Stellenbosch University,2,3.707810962356153,1,0.4580936746575457,Moderate,11200
University of Johannesburg,2,2.376844448509958,4,3.058237042321053,None,11620
University of KwaZulu-Natal,1,2.679029423251187,4,13.56947661490705,Moderate,13504
University of Pretoria,1,1.341624914998917,3,0.4608645987532505,None,99422
University of Cape Town,2,2.363437671762261,4,1.546912712739331,None,30553
Stellenbosch University,4,0.1468275282814535,4,23.99276330342144,Severe,35319
University of Johannesburg,4,0.6458246946428325,3,15.51573853047235,Severe,29122
University of KwaZulu-Natal,3,1.310614446813844,6,5.069854350548917,None,61403
University of Pretoria,3,1.290818880161741,4,3.916058199535541,None,60175
University of Cape Town,1,2.934317271912214,1,5.124318982782748,Moderate,95106
Stellenbosch University,2,3.116063013275725,3,10.80814434799418,Moderate,39193
University of Johannesburg,4,1.610207813279402,2,22.39357125125316,None,13637
University of KwaZulu-Natal,2,1.426654658122702,6,17.19066976669575,None,66387
University of Pretoria,2,0.6155383669940496,6,13.89412773075881,Severe,52478
University of Cape Town,2,0.3233170499050319,3,15.08931287984684,Severe,73513
Stellenbosch University,3,0.6844078279562367,3,10.83615972373935,Severe,28743
University of Johannesburg,3,0.7704376254481482,5,9.346856440814504,Severe,27629
University of KwaZulu-Natal,2,1.670603186386826,1,20.67195140932473,None,81626
University of Pretoria,3,2.842772967066192,5,12.16756062327825,Moderate,75771
University of Cape Town,4,0.7456474055799824,5,23.64003447513396,Severe,16344
Stellenbosch University,1,3.407386346802002,0,6.388122084142251,Moderate,89133
University of Johannesburg,3,1.187334662472233,4,6.675017839400116,None,22031
University of KwaZulu-Natal,1,2.21963133044945,4,13.79348041437292,None,44543
University of Pretoria,4,1.291862633642835,4,19.14713405395266,None,54312
University of Cape Town,4,0.0,4,21.75994720354074,Severe,92209
Stellenbosch University,4,0.0,5,21.28190485048484,Severe,30470
University of Johannesburg,3,3.200906588725766,4,0.1849360720241107,Moderate,43737
University of KwaZulu-Natal,4,2.543711805565529,1,14.68255675160752,Moderate,67794
University of Pretoria,2,2.55267588355772,1,3.145346004969046,Moderate,16348
University of Cape Town,4,2.075790167213783,4,0.81946958382298,None,72730
Stellenbosch University,4,0.0,2,18.31781947628632,Severe,41424
University of Johannesburg,4,1.287136486399441,3,13.73963128455341,None,67766
University of KwaZulu-Natal,2,1.140899227095876,0,3.834968477431572,None,64352
University of Pretoria,1,0.6418558165999854,1,8.563183673193834,Severe,91766
University of Cape Town,4,3.93001862616997,1,0.1518034665174497,Moderate,94119
Stellenbosch University,1,1.18494696346093,6,9.22748372360428,None,34055
University of Johannesburg,2,3.302070757929301,4,11.82196090493643,Moderate,83430
University of KwaZulu-Natal,3,1.755138763307458,6,0.7380579920721964,None,92618
University of Pretoria,4,1.550611650595188,2,11.67073451444604,None,89263
University of Cape Town,4,1.50177242506455,1,7.287907703388182,None,71192
Stellenbosch University,2,1.030493242526159,6,11.99686458483568,Severe,80442
University of Johannesburg,3,1.726664879215853,6,6.575386015172796,None,67860
University of KwaZulu-Natal,3,0.6129576029507561,6,8.464975226976314,Severe,79929
University of Pretoria,4,2.390051224459324,3,2.906969247707424,Moderate,88992
University of Cape Town,3,1.934699559814211,1,11.89081831332234,None,47555
Stellenbosch University,2,0.3502477054986918,2,19.13224915435348,Severe,21856
University of Johannesburg,2,0.0,3,22.86568461738984,Severe,21685
University of KwaZulu-Natal,4,1.223971599177635,1,6.660029771467999,None,88684
University of Pretoria,4,1.005770555296194,0,8.396238278722016,Severe,52658
University of Cape Town,3,1.421762159704533,6,8.276554452300562,None,51639
Stellenbosch University,3,0.0,3,17.46112389690326,Severe,90847
University of Johannesburg,2,0.0,6,17.64583434394282,Severe,59692
University of KwaZulu-Natal,1,2.449920968476811,5,15.83748877854454,Moderate,49320
University of Pretoria,2,0.8071616787196321,1,15.88420059823467,Severe,48415
University of Cape Town,3,1.003381057838399,0,4.493658929648324,Severe,48430
Stellenbosch University,4,0.2331409061521423,0,15.39367350359192,Severe,99486
University of Johannesburg,2,1.987831701493279,2,18.99723377904036,None,83589
University of KwaZulu-Natal,2,0.0,6,19.52579867645328,Severe,83244
University of Pretoria,4,0.0,6,15.15036045388612,Severe,75202
University of Cape Town,3,1.884738154877638,0,17.02548468057034,None,82173
Stellenbosch University,4,1.13374313284902,0,6.721282026680736,None,83072
University of Johannesburg,3,2.250065300195252,5,18.85714359020624,None,42909
University of KwaZulu-Natal,2,0.0,4,22.23156853632691,Severe,20079
University of Pretoria,2,2.142389509140556,4,13.06397713607909,None,96438
University of Cape Town,2,0.5070871985340158,5,19.06852450212701,Severe,11586
Stellenbosch University,4,3.452417334235858,2,1.113536677160228,Moderate,94612
University of Johannesburg,4,0.0,4,15.08868993379808,Severe,22101
University of KwaZulu-Natal,1,0.0,4,13.21210993082272,Severe,25289
University of Pretoria,3,0.09417038952978043,6,3.128097138965937,Severe,90014
University of Cape Town,2,2.628654100660679,2,13.44221105095813,Moderate,80315
Stellenbosch University,4,1.909675710982933,2,12.86525596636045,None,98599
University of Johannesburg,1,0.5795740851318524,5,1.235913083876736,Severe,46114
University of KwaZulu-Natal,3,0.4804910119473723,6,12.38646949175261,Severe,65159
University of Pretoria,4,3.206412077419504,6,11.2202253981795,Moderate,52209
University of Cape Town,3,3.596127608383674,2,6.465241265577602,Moderate,72836
Stellenbosch University,4,2.432234521434858,0,19.32499830915216,Moderate,30972
University of Johannesburg,4,1.79781489532896,1,10.61017736057696,None,78776
University of KwaZulu-Natal,4,0.7026141579060751,1,16.20893146745889,Severe,38107
University of Pretoria,2,1.92792831678245,0,22.17891180411439,None,97840
University of Cape Town,4,1.485432610718711,6,15.64710075891427,None,93833
Stellenbosch University,1,1.714974770883267,0,19.36814705707285,None,31902
University of Johannesburg,1,1.300802153716152,2,6.630732078631185,None,22404
University of KwaZulu-Natal,1,3.14892868293703,0,5.500829945869929,Moderate,70559
University of Pretoria,3,1.562523373463419,2,6.659478339874055,None,90355
University of Cape Town,3,0.892977782059699,4,0.5331582175280696,Severe,93689
Stellenbosch University,1,3.33554928913794,0,17.20965829987003,Moderate,72372
University of Johannesburg,1,0.7947009947648984,5,21.25838399154218,Severe,17240
University of KwaZulu-Natal,2,1.713604256783043,3,23.11871739927772,None,11001
University of Pretoria,2,0.2466863374841837,0,4.002667889261671,Severe,67284
University of Cape Town,1,0.0,4,22.46170127877093,Severe,19910
Stellenbosch University,3,2.407514356276144,5,16.20338442009574,None,17746
University of Johannesburg,4,1.701188047320467,5,8.562942503663193,None,44730
University of KwaZulu-Natal,2,2.024968807227214,5,1.07265292934503,None,64017
University of Pretoria,2,0.9448083789662257,5,17.96020871111563,Severe,28975
University of Cape Town,1,1.602249156930405,6,22.53110318566461,None,16089
Stellenbosch University,3,2.113295472506139,4,16.8320070078625,None,16143
University of Johannesburg,3,0.6029823221260866,4,3.149340240732666,Severe,56119
University of KwaZulu-Natal,1,2.215037267746302,0,2.749434809548177,None,36266
University of Pretoria,3,3.17924770152923,4,14.52864481483809,Moderate,95848
University of Cape Town,1,1.064474143115001,6,4.82687155753301,Severe,79631
Stellenbosch University,2,0.9889841287236608,1,15.26616105842572,Severe,71096
University of Johannesburg,1,3.238686857935059,1,6.463457112197849,Moderate,12466
University of KwaZulu-Natal,2,0.8645874222634524,0,21.16774462422173,Severe,70110
University of Pretoria,3,0.8798760187468904,1,10.11913475379139,Severe,84770
University of Cape Town,2,0.4916709341888085,5,2.119854986538786,Severe,58606
Stellenbosch University,1,2.504410532563342,1,10.242171992382,Moderate,56668
University of Johannesburg,2,0.07986415711054179,4,10.9643988898185,Severe,23090
University of KwaZulu-Natal,4,1.626080428446905,6,17.43413671819779,None,96117
University of Pretoria,4,3.947510189846315,0,17.85512625995851,Moderate,48289
University of Cape Town,1,2.552421042233986,4,18.32561553250544,Moderate,11654
Stellenbosch University,3,0.7445336362491046,1,13.89321050259595,Severe,18401
University of Johannesburg,3,0.5335388981659879,6,17.22627317572654,Severe,70740
University of KwaZulu-Natal,1,1.91785288334771,1,19.7708518875561,None,66659
University of Pretoria,3,3.625385573098224,5,6.467010109616979,Moderate,14598
University of Cape Town,1,1.258769262336258,5,9.007698776945036,None,29518
Stellenbosch University,4,1.291241850053321,2,10.26921600529987,None,52531
University of Johannesburg,4,2.644296249557902,6,10.81222399283475,Moderate,80402
University of KwaZulu-Natal,3,2.922802278836559,3,11.83627966199923,Moderate,29069
University of Pretoria,4,3.027626100576406,2,0.6042159782357492,Moderate,21979
University of Cape Town,1,1.218788649160494,4,19.97902946298978,None,53272
Stellenbosch University,4,2.762925865419838,0,21.9989509951106,Moderate,72549
University of Johannesburg,4,3.167679777986374,5,12.22360529496387,Moderate,13679
University of KwaZulu-Natal,3,1.05085993170241,3,3.419885258326879,None,84547
University of Pretoria,3,0.0,6,23.21050172464659,Severe,49027
University of Cape Town,3,2.301014507001187,2,22.64748884458769,None,96651
Stellenbosch University,1,0.8168363831662505,3,12.95639814155657,Severe,65939
University of Johannesburg,1,3.345310395524524,3,15.82855772634295,Moderate,70010
University of KwaZulu-Natal,1,0.0,5,6.771869609953622,Severe,53954
University of Pretoria,4,2.002238990645588,4,9.569202073858403,None,80860
University of Cape Town,1,1.168911351388491,5,23.86453830829527,None,88137
Stellenbosch University,4,1.98130340001905,5,18.15376996674266,None,28943
University of Johannesburg,2,2.804880405030113,3,6.376299851194449,Moderate,91999
University of KwaZulu-Natal,4,0.990683245031323,0,6.997199377522876,Severe,94426
University of Pretoria,4,0.0,5,9.567293425197825,Severe,96932
University of Cape Town,1,0.7763129900291038,6,11.70815140550419,Severe,48292
Stellenbosch University,3,1.413459595280713,2,2.626238474256834,None,75876
University of Johannesburg,1,1.475822472823343,6,12.17665067673899,None,62332
University of KwaZulu-Natal,2,1.011203811058042,0,10.81680940603483,Severe,29783
University of Pretoria,2,3.469763890438466,3,5.447287662861729,Moderate,80161
University of Cape Town,4,2.855328432443852,3,0.1645119414563476,Moderate,27004
Stellenbosch University,4,2.412588793715252,2,0.832112805650012,Moderate,32185
University of Johannesburg,3,0.0,6,14.26742919942084,Severe,24278
University of KwaZulu-Natal,4,2.193415003024213,3,7.088375399456342,None,22863
University of Pretoria,1,0.0,3,21.58365137642981,Severe,59700
University of Cape Town,3,3.509171750859768,0,6.402860050055193,Moderate,93713
Stellenbosch University,2,1.49193182317314,6,15.89219516094297,None,11813
University of Johannesburg,4,1.533053863357319,0,11.98198456439262,None,49786
University of KwaZulu-Natal,4,3.394177736181667,2,9.177317017885189,Moderate,99907
University of Pretoria,1,3.316414749425116,2,12.71019500118699,Moderate,16316
University of Cape Town,4,2.824734438543953,3,1.632958115668842,Moderate,26928
Stellenbosch University,1,2.013409286472943,6,16.27856379797957,None,95225
University of Johannesburg,3,1.703745163318267,1,22.39779772917271,None,10792
University of KwaZulu-Natal,2,1.023557407917569,2,20.35896025154558,Severe,52830
